RSPO szkoły,* liczba zdających.2,* zdawalność (%).3,średni wynik (%).2
34913,53.0,90.56603773584906,65.94339622641509
106263,8.0,100.0,74.0
104823,115.0,100.0,82.82608695652173
22643,70.0,98.50746268656717,77.71014492753623
9069,78.0,94.87179487179486,77.15384615384616
8615,114.0,100.0,93.36842105263158
12186,117.0,99.13793103448276,84.55555555555556
12309,5.0,60.0,47.2
12176,116.0,100.0,92.21551724137932
13075,16.0,68.75,53.6875
60233,16.0,87.5,58.6875
9025,47.0,95.74468085106383,83.61702127659575
38754,36.0,100.0,76.19444444444444
19553,125.0,100.0,86.432
34793,24.0,95.65217391304348,65.875
64631,97.0,100.0,95.47422680412372
12175,7.0,100.0,81.14285714285714
56313,93.0,100.0,91.94623655913979
8280,73.0,93.05555555555556,68.3972602739726
64607,8.0,100.0,63.25
3962,109.0,100.0,81.25688073394495
103573,5.0,100.0,81.6
9168,29.0,100.0,81.48275862068965
11258,14.0,100.0,90.14285714285714
17758,57.0,100.0,85.36842105263158
17863,19.0,100.0,96.05263157894737
9286,37.0,100.0,84.35135135135135
91402,20.0,90.0,48.85
91402,3.0,,
109770,38.0,100.0,76.56756756756756
11477,309.0,100.0,96.12012987012987
22402,19.0,94.11764705882352,84.05263157894737
11478,201.0,100.0,97.22885572139303
11476,146.0,100.0,89.35616438356165
66138,2.0,,
263466,3.0,,
271708,15.0,100.0,90.73333333333333
272326,54.0,100.0,92.12962962962963
11480,155.0,98.7012987012987,77.50967741935484
130634,82.0,92.5925925925926,68.1951219512195
91087,5.0,100.0,72.4
109873,20.0,95.0,82.45
121281,12.0,100.0,97.66666666666667
106157,37.0,97.2972972972973,84.08108108108108
91083,43.0,97.5609756097561,71.16279069767442
106559,175.0,100.0,97.61142857142858
11475,186.0,100.0,90.43548387096774
22477,10.0,100.0,82.7
42509,232.0,100.0,94.991341991342
133898,31.0,93.54838709677419,68.51612903225806
269094,14.0,100.0,76.78571428571429
19472,35.0,100.0,87.02857142857142
11479,178.0,100.0,90.42134831460675
68321,167.0,100.0,96.23353293413173
265124,13.0,100.0,91.38461538461539
11473,193.0,100.0,96.23834196891191
263069,111.0,93.57798165137615,68.93636363636364
11481,235.0,100.0,93.43404255319149
93188,44.0,100.0,89.1590909090909
16183,96.0,94.79166666666666,69.86458333333333
68270,225.0,100.0,95.47555555555556
108898,73.0,100.0,94.20547945205479
478936,6.0,100.0,82.66666666666667
133606,145.0,100.0,93.07586206896552
121553,86.0,100.0,98.05813953488372
11474,112.0,100.0,97.30357142857143
106556,104.0,99.03846153846155,81.84615384615384
133382,81.0,100.0,84.07407407407408
106868,145.0,99.30555555555556,84.64827586206897
11472,140.0,100.0,90.50714285714285
11876,54.0,100.0,79.31481481481481
35149,14.0,92.85714285714286,70.07142857142857
21343,108.0,100.0,87.22222222222223
16863,19.0,100.0,79.3157894736842
85130,12.0,100.0,74.16666666666667
38699,22.0,100.0,84.04545454545455
64977,27.0,92.5925925925926,70.22222222222223
38698,77.0,100.0,89.64935064935065
69254,19.0,100.0,89.10526315789474
129111,22.0,100.0,87.18181818181819
19245,55.0,100.0,82.85454545454546
84002,19.0,94.73684210526315,61.578947368421055
2937,77.0,98.7012987012987,82.81818181818181
2960,80.0,100.0,87.15
4468,7.0,100.0,69.85714285714286
2936,31.0,100.0,78.03225806451613
11027,105.0,95.1923076923077,79.54285714285714
74507,7.0,100.0,74.28571428571429
83056,2.0,,
23860,126.0,100.0,91.6984126984127
23742,88.0,98.86363636363636,89.0909090909091
26265,14.0,100.0,95.92857142857143
47624,132.0,99.24242424242425,85.52272727272727
23374,23.0,100.0,64.26086956521739
25797,24.0,100.0,84.0
58328,18.0,100.0,72.38888888888889
80619,46.0,100.0,79.08695652173913
85927,75.0,100.0,84.84
83991,1.0,,
271603,24.0,95.83333333333334,72.79166666666667
88044,44.0,100.0,95.43181818181819
105486,98.0,100.0,88.34693877551021
92505,172.0,100.0,85.41279069767442
88772,26.0,88.46153846153845,63.92307692307692
103494,4.0,,
34396,14.0,92.85714285714286,62.42857142857143
29251,20.0,95.0,62.2
27934,63.0,100.0,86.2063492063492
25757,27.0,96.29629629629629,74.77777777777777
47756,17.0,94.11764705882352,79.58823529411765
31220,140.0,100.0,95.67142857142858
133649,99.0,97.97979797979798,75.57575757575758
133645,135.0,100.0,87.31111111111112
74217,18.0,94.44444444444444,68.27777777777777
9889,111.0,100.0,96.35135135135135
9842,149.0,100.0,96.21476510067114
6746,46.0,97.82608695652173,73.43478260869566
6734,169.0,100.0,88.3491124260355
86524,45.0,93.33333333333333,70.24444444444444
73905,9.0,100.0,71.0
73913,24.0,100.0,62.458333333333336
92500,16.0,93.75,65.625
6275,83.0,100.0,84.62650602409639
6441,27.0,96.29629629629629,60.48148148148148
64946,94.0,100.0,90.62765957446808
85757,17.0,94.11764705882352,67.11764705882354
